User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1278,2,Mastercard,Debit (Prepaid),5.3172E+15,May-24,412,YES,1,$59,Jun-13,2013,No
1278,3,Mastercard,Credit,5.75708E+15,Jun-24,544,NO,1,$13500,Apr-05,2009,No
1279,0,Visa,Credit,4.29753E+15,May-22,49,YES,2,$8900,May-09,2010,No
1279,1,Mastercard,Credit,5.4544E+15,Dec-24,360,YES,1,$2900,Jul-07,2012,No
1279,2,Mastercard,Debit (Prepaid),5.40364E+15,Apr-20,283,YES,2,$89,Feb-09,2009,No
1280,0,Visa,Credit,4.57824E+15,Sep-23,285,YES,2,$5200,Oct-08,2009,No
1281,0,Mastercard,Debit,5.75501E+15,Apr-22,497,YES,2,$6090,Nov-09,2011,No
1282,0,Visa,Debit,4.17764E+15,Nov-20,393,YES,1,$31072,Jan-14,2014,No
1282,1,Amex,Credit,3.26436E+14,Jun-23,879,YES,2,$11200,Feb-20,2020,No
1282,2,Mastercard,Debit (Prepaid),5.79988E+15,Feb-20,466,YES,1,$38,Feb-20,2020,No
1283,0,Mastercard,Debit,5.47944E+15,Nov-10,248,YES,2,$10670,Jan-05,2009,No
1283,1,Visa,Credit,4.50323E+15,Feb-24,728,YES,2,$5900,Oct-06,2014,No
1283,2,Amex,Credit,3.54026E+14,Sep-17,67,YES,2,$7600,Sep-17,2017,No
1283,3,Mastercard,Debit (Prepaid),5.11797E+15,May-22,969,YES,1,$95,Oct-19,2019,No
1283,4,Visa,Credit,4.90983E+15,Apr-23,264,NO,1,$5100,Mar-06,2006,No
1283,5,Visa,Debit,4.70812E+15,Dec-20,26,YES,1,$1753,Sep-06,2012,No
1283,6,Visa,Debit,4.88755E+15,Mar-24,281,YES,2,$8427,Jan-06,2014,No
1284,0,Visa,Debit,4.65322E+15,Sep-14,624,YES,1,$27006,Dec-07,2007,No
1284,1,Mastercard,Debit,5.4542E+15,Aug-23,161,YES,1,$34348,May-09,2010,No
1284,2,Mastercard,Debit,5.27888E+15,Dec-08,948,YES,1,$25659,Nov-08,2011,No
1284,3,Visa,Credit,4.84465E+15,Aug-20,174,YES,2,$14500,Mar-10,2010,No
1284,4,Visa,Credit,4.34399E+15,Sep-24,81,YES,1,$16400,Nov-08,2008,No
1285,0,Visa,Debit,4.16685E+15,Sep-20,285,YES,2,$9418,Jul-07,2007,No
1285,1,Mastercard,Debit,5.0212E+15,Jul-00,818,YES,1,$20677,Feb-00,2011,No
1286,0,Mastercard,Debit,5.40792E+15,Aug-21,69,YES,1,$21900,Nov-08,2011,No
1286,1,Amex,Credit,3.38642E+14,Aug-24,678,NO,2,$13100,Sep-09,2009,No
1287,0,Visa,Credit,4.27401E+15,Jun-22,289,YES,2,$25400,Jun-09,2012,No
1287,1,Mastercard,Debit,5.09275E+15,Feb-11,356,YES,2,$21177,Aug-06,2007,No
1288,0,Mastercard,Credit,5.12147E+15,Jun-22,529,YES,1,$20700,Feb-20,2020,No
1288,1,Amex,Credit,3.10441E+14,Apr-24,394,YES,2,$12600,Feb-20,2020,No
1289,0,Mastercard,Debit,5.96011E+15,Dec-08,880,NO,2,$15122,Nov-08,2010,No
1290,0,Visa,Debit,4.91508E+15,Aug-23,63,NO,1,$14708,Jan-14,2014,No
1290,1,Visa,Debit,4.53513E+15,Mar-22,877,YES,2,$19197,Apr-13,2013,No
1290,2,Mastercard,Debit,5.32599E+15,Apr-22,617,YES,1,$14830,Dec-14,2014,No
1291,0,Mastercard,Debit,5.70969E+15,Oct-21,320,YES,1,$6631,Sep-99,2012,No
1291,1,Mastercard,Debit,5.77487E+15,Aug-24,550,YES,1,$13910,Dec-10,2016,No
1291,2,Mastercard,Credit,5.35214E+15,May-24,190,YES,2,$6900,Sep-14,2014,No
1291,3,Mastercard,Debit,5.15222E+15,Oct-20,628,YES,1,$19955,Nov-94,2007,No
1291,4,Mastercard,Debit (Prepaid),5.31832E+15,Aug-24,577,YES,2,$66,Nov-12,2012,No
1291,5,Visa,Credit,4.11088E+15,Apr-24,317,YES,1,$9900,Jun-09,2009,No
1292,0,Discover,Credit,6.4578E+15,Jan-12,285,YES,1,$9200,Sep-10,2010,No
1292,1,Mastercard,Debit,5.81073E+15,May-22,279,YES,1,$9420,Oct-10,2012,No
1292,2,Mastercard,Debit (Prepaid),5.4865E+15,May-21,264,NO,2,$49,Feb-07,2011,No
1292,3,Visa,Debit,4.02327E+15,Apr-20,32,YES,2,$18535,Dec-08,2008,No
1292,4,Visa,Debit,4.44232E+15,Sep-23,130,YES,1,$10104,Oct-10,2015,No
1292,5,Visa,Debit (Prepaid),4.82097E+15,Nov-22,662,YES,2,$63,Jan-03,2010,No
1293,0,Mastercard,Debit,5.5508E+15,Sep-22,862,YES,1,$61407,Jan-20,2020,No
1294,0,Mastercard,Credit,5.18773E+15,Dec-14,87,YES,3,$10100,Mar-12,2012,No
1294,1,Visa,Debit,4.3858E+15,Jun-24,806,YES,2,$31535,Feb-05,2009,No
1294,2,Mastercard,Debit,5.53171E+15,Aug-15,158,YES,1,$21282,Nov-13,2013,No
1295,0,Visa,Credit,4.14175E+15,Mar-22,11,YES,1,$5100,Apr-10,2011,No
1295,1,Mastercard,Debit,5.22018E+15,Feb-20,680,YES,1,$14103,Jun-99,2008,No
1295,2,Visa,Debit,4.98449E+15,Jul-22,688,YES,2,$21847,Jul-05,2011,No
1295,3,Mastercard,Debit,5.17515E+15,Sep-20,502,YES,1,$28425,Oct-13,2013,No
1296,0,Visa,Debit,4.23603E+15,Feb-20,721,YES,1,$4087,Jan-20,2020,No
1297,0,Amex,Credit,3.89912E+14,Sep-23,269,YES,2,$8200,Jul-98,2011,No
1297,1,Visa,Debit,4.29951E+15,Sep-21,579,YES,2,$1462,Apr-02,2013,No
1297,2,Visa,Debit (Prepaid),4.56931E+15,Jul-21,990,YES,2,$58,Feb-11,2011,No
1297,3,Mastercard,Debit,5.48834E+15,Mar-11,880,YES,2,$142,Mar-99,2014,No
1298,0,Visa,Debit,4.84349E+15,Jan-17,625,YES,1,$18105,Aug-12,2012,No
1298,1,Visa,Credit,4.41751E+15,Apr-14,84,YES,1,$10900,Jul-02,2013,No
1298,2,Visa,Credit,4.41992E+15,Dec-21,1,NO,1,$12800,Sep-07,2011,No
1299,0,Visa,Debit,4.05805E+15,Mar-20,102,YES,1,$2670,Jan-11,2011,No
1299,1,Mastercard,Credit,5.8735E+15,Oct-18,162,YES,2,$14700,May-12,2012,No
1299,2,Mastercard,Debit (Prepaid),5.80814E+15,Jul-23,131,YES,1,$100,Jan-20,2020,No
1300,0,Mastercard,Debit,5.35171E+15,Dec-21,895,YES,2,$1680,Jan-20,2020,No
1301,0,Visa,Debit,4.57414E+15,Aug-16,627,YES,1,$18579,Sep-15,2015,No
1301,1,Mastercard,Credit,5.5956E+15,Sep-21,15,YES,1,$13200,Jul-10,2010,No
1301,2,Amex,Credit,3.81187E+14,Apr-23,440,YES,2,$1900,Feb-20,2020,No
1301,3,Visa,Credit,4.84447E+15,Jul-24,601,YES,2,$17100,Aug-11,2011,No
1302,0,Visa,Debit,4.52254E+15,Oct-15,832,NO,1,$16820,May-14,2014,No
1302,1,Amex,Credit,3.40489E+14,Feb-22,91,YES,1,$12000,Oct-10,2014,No
1303,0,Mastercard,Debit,5.93615E+15,Oct-18,616,YES,1,$21357,Mar-15,2015,No
1303,1,Mastercard,Debit,5.3829E+15,Nov-22,543,YES,1,$22964,Jul-05,2011,No
1303,2,Mastercard,Debit,5.06383E+15,Dec-24,954,YES,1,$16769,Jan-20,2020,No
1303,3,Visa,Credit,4.67702E+15,Jun-16,438,YES,1,$10100,Nov-10,2010,No
1304,0,Visa,Debit,4.26607E+15,Dec-24,345,YES,1,$20773,Apr-13,2013,No
1304,1,Amex,Credit,3.37715E+14,Jan-22,540,YES,1,$15300,Apr-05,2012,No
1304,2,Mastercard,Debit,5.75806E+15,Jan-23,365,YES,2,$11160,Jul-10,2010,No
1304,3,Mastercard,Debit (Prepaid),5.27986E+15,Dec-22,265,YES,2,$110,Jun-99,2017,No
1304,4,Visa,Debit,4.76241E+15,Jun-24,115,YES,2,$8766,Sep-10,2020,No
1304,5,Mastercard,Debit (Prepaid),5.23137E+15,Jan-21,156,YES,2,$95,Oct-98,2012,No
1305,0,Visa,Credit,4.98525E+15,Nov-20,814,YES,2,$9100,Sep-08,2015,No
1305,1,Mastercard,Debit,5.9834E+15,Oct-10,300,YES,2,$15441,Sep-09,2009,No
1305,2,Mastercard,Debit,5.38221E+15,Apr-19,291,YES,2,$12021,May-04,2014,No
1305,3,Mastercard,Debit,5.6629E+15,May-23,180,YES,1,$8887,Aug-07,2014,No
1306,0,Mastercard,Debit (Prepaid),5.34208E+15,May-23,335,YES,1,$77,Mar-11,2011,No
1306,1,Mastercard,Credit,5.95798E+15,Jul-24,963,YES,1,$22500,Oct-06,2008,No
1306,2,Mastercard,Debit,5.93219E+15,Feb-10,963,YES,1,$19600,Oct-07,2015,No
1306,3,Mastercard,Debit,5.16667E+15,Sep-20,693,YES,2,$40019,Aug-10,2017,No
1306,4,Mastercard,Debit,5.36073E+15,Dec-23,898,NO,2,$64321,Jan-04,2007,No
1307,0,Visa,Debit,4.29899E+15,Mar-20,757,YES,1,$16731,Jun-14,2014,No
1307,1,Mastercard,Credit,5.39877E+15,Jun-22,391,YES,2,$8800,Jul-08,2008,No
1307,2,Visa,Debit,4.51491E+15,Jul-19,398,YES,1,$12764,Jul-06,2009,No
1307,3,Visa,Debit,4.22474E+15,Feb-22,580,NO,1,$7943,Aug-02,2005,No
1307,4,Visa,Debit,4.58061E+15,Jan-07,312,YES,2,$18089,Jun-04,2009,No
1308,0,Discover,Credit,6.64082E+15,Jan-20,41,YES,1,$13800,Jan-20,2020,No
1308,1,Visa,Debit,4.80819E+15,Feb-20,6,YES,2,$20134,Jan-20,2020,No
1308,2,Mastercard,Debit (Prepaid),5.67512E+15,Mar-21,779,YES,2,$55,Jan-20,2020,No
1308,3,Mastercard,Debit,5.59511E+15,Feb-20,994,YES,2,$9279,Jan-20,2020,No
1308,4,Mastercard,Debit,5.61538E+15,Aug-21,586,NO,2,$21449,Feb-20,2020,No
1309,0,Discover,Credit,6.6944E+15,Dec-11,712,YES,1,$16500,Oct-11,2011,No
1309,1,Visa,Debit,4.61798E+15,Mar-23,469,YES,2,$9335,Jun-10,2010,No
1309,2,Visa,Debit,4.04193E+15,Apr-23,622,YES,2,$14079,Jul-04,2015,No
1310,0,Visa,Debit,4.44835E+15,Feb-20,333,YES,1,$10367,Feb-20,2020,No
1310,1,Amex,Credit,3.29375E+14,May-24,926,YES,1,$8200,Jul-03,2012,No
1310,2,Mastercard,Debit,5.93263E+15,Jun-20,709,YES,2,$13350,Feb-06,2011,No
1311,0,Amex,Credit,3.46838E+14,Nov-20,335,YES,1,$10200,Feb-01,2011,No
1311,1,Visa,Debit,4.6464E+15,Apr-15,115,YES,1,$22648,Jan-08,2015,No
1312,0,Mastercard,Debit,5.36524E+15,Mar-20,523,NO,1,$17717,Jan-11,2011,No
1312,1,Visa,Credit,4.84111E+15,Feb-14,91,YES,1,$8300,Jul-02,2013,No
1312,2,Visa,Debit,4.984E+15,Jan-09,204,YES,2,$25719,Jul-08,2010,No
1313,0,Mastercard,Credit,5.30138E+15,Sep-22,114,YES,1,$13200,Jul-08,2017,No
1313,1,Visa,Credit,4.62745E+15,Mar-19,306,YES,2,$12500,May-17,2017,No
1313,2,Amex,Credit,3.1407E+14,Oct-19,760,YES,1,$15400,Jul-09,2017,No
1313,3,Discover,Credit,6.74363E+15,Feb-20,577,YES,2,$13900,Feb-20,2020,No
1313,4,Mastercard,Debit,5.01909E+15,Mar-20,735,YES,1,$16681,May-02,2011,No
1313,5,Visa,Credit,4.99517E+15,Jul-24,745,YES,1,$11800,Jun-09,2012,No
1314,0,Visa,Debit (Prepaid),4.09355E+15,Sep-21,874,YES,1,$57,Jan-20,2020,No
1314,1,Mastercard,Debit,5.36957E+15,Apr-21,867,YES,2,$10573,Feb-20,2020,No
1314,2,Visa,Debit,4.03901E+15,Apr-22,99,YES,1,$17499,Feb-20,2020,No
1315,0,Mastercard,Debit,5.86704E+15,Sep-20,272,YES,1,$20015,Dec-06,2006,No
1315,1,Mastercard,Debit,5.33673E+15,Oct-20,773,YES,2,$9707,May-07,2009,No
1315,2,Mastercard,Credit,5.38404E+15,May-22,151,YES,2,$3400,Dec-92,2007,No
1316,0,Amex,Credit,3.46401E+14,Jul-23,552,YES,1,$5300,Aug-13,2013,No
1316,1,Mastercard,Debit,5.74278E+15,Mar-18,376,YES,2,$22789,Nov-15,2015,No
1316,2,Mastercard,Debit,5.46889E+15,Mar-24,110,YES,2,$13193,Feb-14,2014,No
1317,0,Discover,Credit,6.32979E+15,Sep-23,617,YES,1,$1700,Jul-05,2010,No
1317,1,Visa,Credit,4.13942E+15,Dec-17,782,YES,1,$9000,Mar-01,2009,No
1318,0,Mastercard,Debit (Prepaid),5.33724E+15,Jul-20,389,YES,2,$79,Jan-11,2011,No
1318,1,Mastercard,Debit (Prepaid),5.90924E+15,Jan-19,964,YES,1,$87,Nov-08,2008,No
1318,2,Visa,Debit,4.8123E+15,Nov-17,113,YES,2,$11254,Apr-09,2009,No
1318,3,Visa,Debit,4.00567E+15,Mar-23,434,NO,1,$11344,Apr-07,2007,No
1319,0,Mastercard,Debit (Prepaid),5.5359E+15,Feb-20,480,NO,1,$50,Jan-05,2013,No
1319,1,Mastercard,Debit,5.79388E+15,Jun-19,784,YES,2,$1213,Jan-10,2010,No
1320,0,Mastercard,Debit,5.39959E+15,Aug-23,813,NO,1,$29219,Jun-12,2012,No
1320,1,Mastercard,Debit,5.49476E+15,Mar-20,915,YES,1,$17907,Feb-13,2013,No
1320,2,Visa,Debit,4.87442E+15,Oct-23,768,YES,2,$24298,Mar-11,2011,No
1320,3,Mastercard,Credit,5.7858E+15,Jul-23,527,YES,1,$11700,Oct-08,2011,No
1320,4,Visa,Debit,4.14583E+15,Jul-03,790,YES,2,$16227,Feb-99,2015,No
1320,5,Visa,Debit,4.57367E+15,Dec-21,611,YES,2,$7495,May-04,2005,No
1320,6,Visa,Debit,4.97254E+15,Mar-20,383,YES,2,$2210,Feb-11,2014,No
1321,0,Visa,Credit,4.07286E+15,Jun-22,889,YES,2,$17300,Jan-20,2020,No
1321,1,Mastercard,Debit,5.11856E+15,Aug-21,568,YES,2,$3334,Feb-20,2020,No
1322,0,Mastercard,Debit,5.81815E+15,Feb-24,296,NO,2,$10040,Feb-10,2010,No
1322,1,Visa,Credit,4.6578E+15,Jun-24,703,YES,2,$8500,Oct-10,2018,No
1323,0,Mastercard,Debit,5.71476E+15,Sep-20,805,YES,1,$11646,Mar-19,2019,No
1323,1,Visa,Credit,4.52654E+15,Mar-20,180,YES,1,$6900,May-11,2011,No
1323,2,Mastercard,Debit,5.98638E+15,Oct-14,786,YES,2,$8230,Dec-07,2014,No
1324,0,Mastercard,Credit,5.72085E+15,Nov-23,885,YES,1,$4400,May-07,2014,No
1324,1,Mastercard,Debit,5.52444E+15,Jul-20,697,YES,2,$8638,Apr-04,2014,No
1324,2,Discover,Credit,6.26803E+15,Sep-20,717,YES,2,$4700,Mar-10,2011,No
1324,3,Visa,Credit,4.2033E+15,Jan-24,367,YES,2,$4100,Sep-09,2009,No
1325,0,Visa,Credit,4.30204E+15,Nov-20,699,YES,1,$8900,Feb-05,2010,No
1325,1,Visa,Debit,4.0391E+15,Apr-17,14,YES,1,$3905,Dec-09,2010,No
1325,2,Visa,Debit,4.21405E+15,Jul-22,799,YES,2,$18744,Jan-00,2010,No
1325,3,Visa,Credit,4.10868E+15,Aug-12,988,NO,2,$5400,Jan-09,2011,No
1325,4,Visa,Debit,4.5548E+15,Nov-11,867,NO,1,$14507,Apr-07,2010,No
1326,0,Visa,Credit,4.56288E+15,Feb-20,630,YES,2,$8700,Jun-15,2015,No
1326,1,Mastercard,Credit,5.74561E+15,Jun-22,753,YES,2,$10600,May-08,2019,No
1327,0,Visa,Debit,4.92124E+15,Oct-23,631,YES,1,$11510,Dec-12,2012,No
1327,1,Mastercard,Debit,5.42722E+15,Jun-13,962,YES,1,$15765,Nov-09,2009,No
1327,2,Visa,Debit (Prepaid),4.14889E+15,Feb-23,546,YES,1,$56,May-09,2010,No
1327,3,Visa,Credit,4.32855E+15,Dec-21,102,YES,1,$7300,Feb-06,2013,No
1327,4,Visa,Credit,4.23876E+15,Dec-22,551,YES,2,$8500,Feb-15,2015,No
1327,5,Amex,Credit,3.45841E+14,Aug-14,854,YES,1,$7500,May-10,2011,No
1327,6,Amex,Credit,3.76643E+14,Apr-22,75,YES,2,$5900,Apr-09,2009,No
1327,7,Visa,Credit,4.27386E+15,Nov-21,246,YES,1,$13600,Mar-09,2013,No
1327,8,Mastercard,Credit,5.95555E+15,Jan-24,860,YES,2,$10700,Nov-06,2010,No
1328,0,Mastercard,Debit,5.98169E+15,Apr-23,148,NO,1,$6424,Sep-00,2012,No
1328,1,Visa,Debit,4.09334E+15,Aug-20,907,YES,2,$14248,Sep-99,2010,No
1328,2,Mastercard,Credit,5.34148E+15,Jun-16,222,YES,2,$5400,Mar-16,2016,No
1329,0,Mastercard,Debit,5.69496E+15,Nov-23,837,YES,2,$13448,Jul-07,2011,No
1329,1,Mastercard,Debit (Prepaid),5.76159E+15,Jan-20,590,YES,2,$44,May-09,2013,No
1329,2,Visa,Credit,4.95656E+15,Feb-20,521,YES,2,$11300,Jul-07,2007,No
1329,3,Visa,Debit,4.94605E+15,Nov-12,975,YES,1,$30622,Aug-09,2009,No
1330,0,Mastercard,Debit,5.8878E+15,Aug-09,708,YES,2,$12241,May-08,2008,No
1330,1,Mastercard,Credit,5.64201E+15,Aug-18,823,YES,2,$6200,Oct-12,2012,No
1330,2,Discover,Credit,6.06646E+15,Aug-23,653,YES,1,$9500,Feb-01,2014,No
1330,3,Mastercard,Debit,5.93616E+15,Jun-12,407,YES,2,$23042,Sep-11,2013,No
1330,4,Mastercard,Debit,5.89725E+15,Feb-21,103,YES,2,$19019,May-07,2011,No
1330,5,Visa,Credit,4.96083E+15,Nov-20,947,NO,2,$2200,Dec-05,2008,No
1330,6,Visa,Credit,4.92939E+15,Oct-21,648,YES,1,$13700,Feb-05,2012,No
1331,0,Visa,Credit,4.26574E+15,Mar-23,740,NO,2,$13500,Jan-20,2020,No
1331,1,Mastercard,Credit,5.31892E+15,Mar-21,389,YES,2,$7800,Jan-20,2020,No
1331,2,Amex,Credit,3.58973E+14,Jun-24,874,YES,1,$13300,Feb-20,2020,No
1331,3,Mastercard,Debit,5.44378E+15,Sep-20,232,YES,1,$24665,Feb-20,2020,No
1331,4,Mastercard,Debit,5.49372E+15,Apr-23,704,YES,2,$28648,Feb-20,2020,No
1332,0,Discover,Credit,6.83505E+15,Jun-24,658,YES,1,$7000,Feb-06,2019,No
1332,1,Visa,Debit,4.758E+15,Dec-10,604,YES,1,$1324,Sep-06,2013,No
1332,2,Mastercard,Debit,5.15164E+15,Nov-17,999,YES,2,$8950,Dec-10,2018,No
1333,0,Visa,Debit,4.88737E+15,Jan-20,756,YES,2,$43186,Jan-20,2020,No
1333,1,Mastercard,Debit,5.73911E+15,Dec-22,372,YES,1,$56434,Feb-20,2020,No
1334,0,Discover,Credit,6.78438E+15,Oct-20,364,NO,2,$10000,Jul-06,2008,No
1334,1,Mastercard,Credit,5.99798E+15,Jul-24,645,YES,1,$21300,Oct-01,2015,No
1334,2,Mastercard,Debit,5.44531E+15,Oct-21,190,YES,1,$18281,Aug-09,2009,No
1334,3,Mastercard,Debit,5.94966E+15,May-20,808,YES,2,$13297,Sep-09,2011,No
1334,4,Mastercard,Debit,5.65804E+15,Oct-24,549,YES,2,$3485,Jul-08,2011,No
1335,0,Mastercard,Debit (Prepaid),5.2958E+15,Apr-20,135,YES,2,$54,Nov-09,2009,No
1335,1,Amex,Credit,3.02032E+14,Nov-20,654,YES,2,$9900,Feb-20,2020,No
1335,2,Mastercard,Debit,5.39896E+15,Jul-20,114,YES,1,$8257,Feb-20,2020,No
1336,0,Mastercard,Debit,5.45727E+15,Jul-23,138,YES,1,$29078,Dec-08,2009,No
1336,1,Mastercard,Debit (Prepaid),5.5796E+15,Apr-24,50,YES,2,$59,Apr-09,2009,No
1336,2,Mastercard,Debit,5.15436E+15,Mar-22,153,YES,1,$27534,May-11,2011,No
1337,0,Visa,Debit,4.36522E+15,May-22,190,YES,2,$21652,Dec-05,2012,No
1338,0,Mastercard,Debit,5.71469E+15,Jul-20,319,YES,2,$19919,Apr-12,2012,No
1338,1,Mastercard,Debit,5.98868E+15,Nov-22,66,YES,2,$24272,Nov-99,2011,No
1338,2,Mastercard,Debit,5.94467E+15,Aug-24,993,NO,1,$23805,Feb-20,2020,No
1338,3,Amex,Credit,3.47183E+14,Jul-12,755,YES,2,$13800,Feb-10,2010,No
1338,4,Mastercard,Debit (Prepaid),5.12742E+15,Oct-20,947,NO,2,$27,Dec-01,2017,No
1338,5,Visa,Debit,4.22748E+15,Jul-22,795,YES,2,$4653,Sep-00,2007,No
1338,6,Mastercard,Credit,5.11683E+15,Feb-20,635,YES,2,$9900,Jan-20,2020,No
1339,0,Mastercard,Debit (Prepaid),5.13891E+15,Jul-24,348,YES,2,$34,Feb-10,2011,No
1339,1,Mastercard,Debit,5.37942E+15,Jan-16,683,YES,2,$11861,Nov-07,2013,No
1339,2,Visa,Debit,4.17564E+15,Feb-22,790,YES,2,$27382,Jun-09,2014,No
1339,3,Mastercard,Credit,5.931E+15,Dec-18,471,YES,2,$27600,May-13,2013,No
1340,0,Visa,Debit,4.84742E+15,Feb-20,326,YES,2,$4906,May-08,2008,No
1340,1,Mastercard,Debit,5.9526E+15,May-20,895,YES,2,$1993,Sep-04,2014,No
1341,0,Amex,Credit,3.55173E+14,Feb-20,172,YES,1,$14800,Feb-20,2020,No
1341,1,Mastercard,Debit,5.06231E+15,Mar-23,742,YES,2,$2593,Feb-20,2020,No
1342,0,Visa,Credit,4.69621E+15,Sep-21,52,YES,2,$0,Apr-00,2011,No
1342,1,Mastercard,Debit,5.67393E+15,Jul-16,821,YES,2,$0,Jan-04,2008,No
1343,0,Mastercard,Credit,5.03526E+15,May-09,456,YES,1,$14900,Jul-07,2008,No
1343,1,Visa,Debit,4.78329E+15,Mar-22,215,YES,2,$15720,Aug-05,2011,No
1343,2,Mastercard,Debit,5.68354E+15,Jul-20,750,YES,2,$9165,May-10,2010,No
1343,3,Mastercard,Debit,5.91174E+15,Jun-21,479,YES,2,$13322,May-10,2010,No
1343,4,Visa,Debit,4.71121E+15,Jul-23,641,YES,2,$11528,Nov-07,2013,No
1344,0,Amex,Credit,3.72012E+14,Dec-22,533,YES,1,$9600,Jan-20,2020,No
1344,1,Mastercard,Debit,5.98052E+15,Feb-20,92,YES,2,$13573,Feb-20,2020,No
1345,0,Visa,Debit,4.68917E+15,May-22,44,YES,1,$11608,Jan-20,2020,No
1345,1,Mastercard,Debit,5.54651E+15,Oct-24,791,YES,1,$23699,Feb-20,2020,No
1345,2,Mastercard,Credit,5.71774E+15,Sep-22,312,YES,1,$7700,Jan-20,2020,No
1345,3,Mastercard,Debit,5.69197E+15,Jan-19,434,NO,2,$6754,Jul-09,2010,No
1345,4,Visa,Credit,4.71521E+15,Feb-21,636,YES,1,$3500,Feb-20,2020,No
1345,5,Visa,Debit,4.78594E+15,Mar-20,305,YES,1,$14793,Feb-20,2020,No
1346,0,Mastercard,Debit,5.23603E+15,Nov-24,681,YES,2,$44885,Aug-11,2020,No
1347,0,Mastercard,Credit,5.66278E+15,Dec-20,195,YES,2,$14000,Sep-09,2011,No
1347,1,Visa,Debit,4.38844E+15,Feb-18,457,YES,2,$18494,Oct-05,2007,No
1347,2,Visa,Credit,4.9697E+15,Mar-24,329,YES,2,$14700,Oct-09,2011,No
1347,3,Mastercard,Debit (Prepaid),5.75174E+15,May-20,682,YES,1,$69,May-15,2015,No
1348,0,Mastercard,Debit,5.5451E+15,Feb-20,128,YES,1,$22234,Jan-20,2020,No
1348,1,Visa,Credit,4.8067E+15,Feb-23,394,YES,1,$3600,Jan-20,2020,No
1349,0,Visa,Debit,4.76207E+15,Mar-23,474,YES,2,$26255,Jan-11,2011,No
1349,1,Mastercard,Debit,5.12985E+15,Mar-20,581,YES,2,$5500,Apr-07,2013,No
1349,2,Visa,Debit,4.75784E+15,Dec-97,672,YES,1,$12323,Dec-96,2011,No
1349,3,Mastercard,Credit,5.27751E+15,Jan-24,175,YES,2,$7100,Apr-12,2012,No
1350,0,Visa,Debit (Prepaid),4.911E+15,Sep-10,581,YES,2,$37,Aug-08,2009,No
1351,0,Mastercard,Credit,5.25326E+15,Jan-24,847,YES,1,$19100,Mar-08,2009,No
1351,1,Mastercard,Credit,5.15106E+15,Jan-21,303,YES,2,$11600,Aug-08,2012,No
1352,0,Visa,Debit,4.33914E+15,Jun-14,503,YES,2,$8144,Dec-11,2012,No
1352,1,Visa,Debit (Prepaid),4.89776E+15,Jun-24,599,YES,2,$53,Feb-20,2020,No
1352,2,Visa,Credit,4.02122E+15,Feb-20,943,YES,2,$8000,Feb-20,2020,No
1352,3,Mastercard,Debit,5.34102E+15,Dec-24,542,YES,1,$11919,Mar-16,2016,No
1352,4,Mastercard,Debit,5.23786E+15,Jan-22,536,YES,1,$17889,Feb-12,2012,No
1353,0,Discover,Credit,6.78466E+15,Oct-22,850,YES,2,$6300,Dec-06,2006,No
1353,1,Visa,Credit,4.9684E+15,Jun-21,571,YES,2,$7900,Oct-03,2006,No
1353,2,Mastercard,Debit,5.00676E+15,Jun-20,152,YES,2,$7995,Sep-06,2006,No
1354,0,Mastercard,Credit,5.02319E+15,Jan-22,785,YES,1,$7900,Apr-02,2013,No
1354,1,Amex,Credit,3.44075E+14,Oct-22,808,YES,1,$5900,Mar-15,2015,No
1354,2,Mastercard,Debit,5.24343E+15,Jan-20,279,YES,1,$18200,Jul-10,2010,No
1354,3,Mastercard,Debit,5.41495E+15,Jan-22,674,YES,1,$16502,Oct-10,2010,No
1354,4,Visa,Debit,4.11116E+15,Apr-23,851,YES,1,$16726,Jun-11,2011,No
1355,0,Visa,Debit,4.01187E+15,Sep-24,337,YES,2,$4140,Jan-20,2020,No
1356,0,Amex,Credit,3.64269E+14,Oct-14,60,YES,1,$9000,Aug-06,2016,No
1356,1,Mastercard,Debit,5.62095E+15,Dec-22,723,YES,1,$12868,Jun-08,2011,No
1356,2,Mastercard,Debit,5.93242E+15,Feb-20,180,YES,1,$27773,Jun-09,2012,No
1357,0,Mastercard,Credit,5.86675E+15,Jan-14,754,YES,1,$16400,Nov-08,2008,No
1357,1,Visa,Credit,4.81218E+15,Feb-22,213,YES,1,$13000,Jan-18,2018,No
1357,2,Visa,Debit,4.32646E+15,Sep-22,83,YES,1,$16465,Feb-11,2011,No
1357,3,Mastercard,Credit,5.88135E+15,Mar-21,834,YES,2,$9000,Oct-04,2011,No
1357,4,Mastercard,Debit,5.64877E+15,Oct-24,862,YES,2,$14961,Jul-09,2015,No
1357,5,Visa,Debit,4.21352E+15,Aug-23,66,YES,1,$19791,Oct-03,2014,No
1357,6,Mastercard,Debit,5.37542E+15,Jul-16,213,YES,1,$15771,Jul-08,2016,No
1357,7,Mastercard,Debit,5.70636E+15,Apr-24,34,YES,1,$7702,Feb-10,2010,No
1358,0,Mastercard,Debit,5.09998E+15,Feb-24,142,YES,1,$18729,Mar-04,2011,No
1358,1,Mastercard,Debit (Prepaid),5.0942E+15,Oct-23,696,NO,1,$80,Aug-11,2011,No
1358,2,Visa,Debit (Prepaid),4.68537E+15,Mar-24,450,YES,1,$86,Jun-08,2010,No
